data,nr_iesire,den_tip,denumire,den_gest,cantitate,pret,valoare,tert,cod_fiscal,tva_art,tva
2026-01-08,7802,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,123.97,123.97,SC VALEX  INTERNATIONAL EXIM  SRL,RO7487265,21,26.03
2026-01-08,7803,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,SC ND PHARMA SRL,RO22082443,21,31.24
2026-01-08,3169,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-08,3170,MARFA 2,"OX 361/4D FILTRU DE ULEI #""",MARFA 2,1,37.19,37.19,CLIENT MARFA,,21,7.81
2026-01-08,3170,MARFA 2,CG530L/5 ULEI 5W30 ULEI CASTROL 5L<,MARFA 2,1,202.48,202.48,CLIENT MARFA,,21,42.52
2026-01-08,3170,MARFA 2,"F981-170 CIMENT TOBA,70G",MARFA 2,1,12.4,12.4,CLIENT MARFA,,21,2.6
2026-01-08,3170,MARFA 2,O0260DREIS FILTRU DE ULEI .,MARFA 2,1,9.09,9.09,CLIENT MARFA,,21,1.91
2026-01-08,3170,MARFA 2,"695.710 GARNITURA POMPA VACUM ,#",MARFA 2,1,22.31,22.31,CLIENT MARFA,,21,4.69
2026-01-08,3170,MARFA 2,32456F INEL ETANSARE SURUB DRENA ULEI *#,MARFA 2,1,1.65,1.65,CLIENT MARFA,,21,0.35
2026-01-08,3170,MARFA 2,"533 0114 10 ROLA INTINZATOARE CUREA DISTRIBUTIE ,",MARFA 2,1,51.24,51.24,CLIENT MARFA,,21,10.76
2026-01-08,3170,MARFA 2,10A0915CDY CUREA TRANSMISIE,MARFA 2,1,15.7,15.7,CLIENT MARFA,,21,3.3
2026-01-08,3170,MARFA 2,"F026400342 FILTRU DE AER ,""",MARFA 2,1,45.45,45.45,CLIENT MARFA,,21,9.55
2026-01-08,3170,MARFA 2,"CU 19 014 FILTRU DE AER ,CABINA""",MARFA 2,1,38.02,38.02,CLIENT MARFA,,21,7.98
2026-01-08,3170,MARFA 2,"AD 10012369 ANTIGEL G11 1,5 L",MARFA 2,2,15.7,31.4,CLIENT MARFA,,21,6.6
2026-01-08,3170,MARFA 2,"EP5W40SXR /4 ULEI MOTOR 4L,$",MARFA 2,1,122.31,122.31,CLIENT MARFA,,21,25.69
2026-01-08,3170,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-08,7804,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,11,15.0264,165.29,SC SIDAVAUTO-SERV SRL,RO36522269,21,34.71
2026-01-08,3171,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-08,3172,MARFA 2,259.900 CONECTOR TEAVA SIST.DE ESAP.^,MARFA 2,1,36.36,36.36,CLIENT MARFA,,21,7.64
2026-01-08,3172,MARFA 2,"8030003 SURUB GOLIRE BAIA DE ULEI ,",MARFA 2,1,4.96,4.96,CLIENT MARFA,,21,1.04
2026-01-08,3172,MARFA 2,CG530//4 ULEI MOTOR 5W30 4L CASTROL }^^,MARFA 2,1,165.29,165.29,CLIENT MARFA,,21,34.71
2026-01-08,3172,MARFA 2,W 712 /95 FILTRU DE ULEI),MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-08,3172,MARFA 2,"JTS483 ,BIELETA ANTIRULIU  TRW",MARFA 2,2,46.28,92.56,CLIENT MARFA,,21,19.44
2026-01-08,3172,MARFA 2,34711 01 TUFA BRATULUI CONTROL#,MARFA 2,2,70.25,140.5,CLIENT MARFA,,21,29.5
2026-01-08,3172,MARFA 2,26495F POMPA DE APA SPALARE FARURI#,MARFA 2,1,40.5,40.5,CLIENT MARFA,,21,8.5
2026-01-08,3172,MARFA 2,KX 228D FILTRU COMBUSTIBIL -MAHLE#,MARFA 2,1,56.2,56.2,CLIENT MARFA,,21,11.8
2026-01-08,3172,MARFA 2,E1023L FILTRU DE AERR$,MARFA 2,1,37.19,37.19,CLIENT MARFA,,21,7.81
2026-01-08,3172,MARFA 2,534013230 INTINZATOR CUREA TRANSMISIE:,MARFA 2,1,90.91,90.91,CLIENT MARFA,,21,19.09
2026-01-08,3172,MARFA 2,139925C RELEU ALTERNATOR CARGO,MARFA 2,1,59.5,59.5,CLIENT MARFA,,21,12.5
2026-01-08,3172,MARFA 2," 29 150 FILTRU DE AER,",MARFA 2,1,61.16,61.16,CLIENT MARFA,,21,12.84
2026-01-08,3172,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-08,3173,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-08,3174,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-09,7805,MARFA 2,2618801TX SET PLACUTE FRANA TEXTAR,MARFA 2,1,157.02,157.02,SC VALEX  INTERNATIONAL EXIM  SRL,RO7487265,21,32.98
2026-01-09,7805,MARFA 2,43301 01 CAP DE BARA LEMFOERDER,MARFA 2,1,165.29,165.29,SC VALEX  INTERNATIONAL EXIM  SRL,RO7487265,21,34.71
2026-01-09,7805,MARFA 2,43300 01 CAP DE BARA LEMFOERDER,MARFA 2,1,165.29,165.29,SC VALEX  INTERNATIONAL EXIM  SRL,RO7487265,21,34.71
2026-01-09,7805,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,650.0,650.0,SC VALEX  INTERNATIONAL EXIM  SRL,RO7487265,21,136.5
2026-01-09,7806,MARFA 2,HU 700 Z FILTRU ULEI -MANN_,MARFA 2,1,34.71,34.71,CYBERBREEZE S.R.L.,RO48189312,21,7.29
2026-01-09,7806,MARFA 2,"KX 386 ,FILTRU COMBUSTIBIL,)",MARFA 2,1,99.17,99.17,CYBERBREEZE S.R.L.,RO48189312,21,20.83
2026-01-09,7806,MARFA 2,F026400287 FILTRU AER -BOSCH+,MARFA 2,1,47.11,47.11,CYBERBREEZE S.R.L.,RO48189312,21,9.89
2026-01-09,7806,MARFA 2,"E2998LC FILTRU ,DE POLEN ""*",MARFA 2,1,47.11,47.11,CYBERBREEZE S.R.L.,RO48189312,21,9.89
2026-01-09,7806,MARFA 2,CG530/5 ULEI MOTOR 5W30 5L CASTROL>,MARFA 2,1,268.6,268.6,CYBERBREEZE S.R.L.,RO48189312,21,56.4
2026-01-09,7806,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI *^",MARFA 2,1,4.96,4.96,CYBERBREEZE S.R.L.,RO48189312,21,1.04
2026-01-09,7806,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,150.0,150.0,CYBERBREEZE S.R.L.,RO48189312,21,31.5
2026-01-09,7806,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,CYBERBREEZE S.R.L.,RO48189312,21,31.24
2026-01-09,3175,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-09,7807,MARFA 2,0092PA0080 BATERIE BOSCH POWER 12V 70AH+CERT.GARANTIE,MARFA 2,1,756.2,756.2,ELIOTRAX S.R.L.,RO52352328,21,158.8
2026-01-09,7807,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,150.0,150.0,ELIOTRAX S.R.L.,RO52352328,21,31.5
2026-01-09,3176,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-09,3177,MARFA 2,HU 7001 X FILTRU DE ULEI }*,MARFA 2,1,29.75,29.75,CLIENT MARFA,,21,6.25
2026-01-09,3177,MARFA 2,"669704 SET ACCESORII SABOTI ,",MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-09,3177,MARFA 2,ESPF5W30/4 ULEI MOTOR 5W-30 4L>,MARFA 2,1,165.29,165.29,CLIENT MARFA,,21,34.71
2026-01-09,3177,MARFA 2,0.8367 CONECTOR TEAVA EVACUARE,MARFA 2,1,33.06,33.06,CLIENT MARFA,,21,6.94
2026-01-09,3177,MARFA 2,"HU7003X -FILTRU DE ULEI ,",MARFA 2,1,37.19,37.19,CLIENT MARFA,,21,7.81
2026-01-09,3177,MARFA 2,08971F ULEI HIDRAULIC FEBI 1L,MARFA 2,1,28.1,28.1,CLIENT MARFA,,21,5.9
2026-01-09,3177,MARFA 2,"CG530//4 ULEI MOTOR 5W30 4L CASTROL }^""",MARFA 2,1,168.6,168.6,CLIENT MARFA,,21,35.4
2026-01-09,3177,MARFA 2,F026407022 FILTRU DE ULEI :,MARFA 2,1,19.01,19.01,CLIENT MARFA,,21,3.99
2026-01-09,3177,MARFA 2,"HU 7008  ZFILTRU DE ULEI""",MARFA 2,1,20.66,20.66,CLIENT MARFA,,21,4.34
2026-01-09,3177,MARFA 2,"LP0425W30C305K ULEI MOTOR 5W30 5L,OE",MARFA 2,1,210.74,210.74,CLIENT MARFA,,21,44.26
2026-01-09,3177,MARFA 2,"AD 10013000GRN ANTIGEL 1,5 L DREISSNER>",MARFA 2,1,17.36,17.36,CLIENT MARFA,,21,3.64
2026-01-09,3177,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-09,3178,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-09,3179,MARFA 1,"CG530L/4 ULEI MOTOR CASTROL ,5W30 4L**",MARFA 2,1,165.29,165.29,CLIENT MARFA,,21,34.71
2026-01-09,3179,MARFA 1,"KL 572 FILTRU COMBUSTIBIL -MAHL)#""",MARFA 2,1,61.16,61.16,CLIENT MARFA,,21,12.84
2026-01-09,3179,MARFA 1,1987429405 FILTRU AER -BOSCH*,MARFA 2,1,39.67,39.67,CLIENT MARFA,,21,8.33
2026-01-09,3179,MARFA 1,E112H  D180 FILTRU DE ULEI**,MARFA 2,1,22.31,22.31,CLIENT MARFA,,21,4.69
2026-01-09,3179,MARFA 1,E1139L FILTRU DE AER **,MARFA 2,1,38.02,38.02,CLIENT MARFA,,21,7.98
2026-01-09,3179,MARFA 1,3397007422 SET STERGATOARE -BOSCH^^,MARFA 2,1,93.39,93.39,CLIENT MARFA,,21,19.61
2026-01-09,3179,MARFA 1,P964H POMPA DE APA HEPU),MARFA 2,1,165.29,165.29,CLIENT MARFA,,21,34.71
2026-01-09,3179,MARFA 1,E1990LC FILTRU AER HABITACLU:,MARFA 2,1,42.98,42.98,CLIENT MARFA,,21,9.02
2026-01-09,3179,MARFA 1,"F026402204 ,FILTRU COMBUSTIBIL .",MARFA 2,1,144.63,144.63,CLIENT MARFA,,21,30.37
2026-01-09,3179,MARFA 1,"HP701 768 GARNITURA DE ULEI ,",MARFA 2,1,28.1,28.1,CLIENT MARFA,,21,5.9
2026-01-09,3179,MARFA 1,K0535DREIS SET FILTRU DE AER CARBON),MARFA 2,1,38.02,38.02,CLIENT MARFA,,21,7.98
2026-01-09,3179,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-09,3180,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,66.12,66.12,CLIENT  I.T.P.,,21,13.88
2026-01-09,3181,MARFA 1,WK 918/1 FILTRU COMBUSTIBIL -MQ:,MARFA 2,1,87.6,87.6,CLIENT MARFA,,21,18.4
2026-01-09,3181,MARFA 1,"EP5W30FE/5 ULEI MOTOR ,EP5W30 5L**",MARFA 2,1,148.76,148.76,CLIENT MARFA,,21,31.24
2026-01-09,3181,MARFA 1,"EP5W30FE /1 ULEI MOTOR 5W30 1L,**&",MARFA 2,1,33.06,33.06,CLIENT MARFA,,21,6.94
2026-01-09,3181,MARFA 1,"E1010L FILTRU AER -,",MARFA 2,1,36.36,36.36,CLIENT MARFA,,21,7.64
2026-01-09,3181,MARFA 1,HU 716 X FILTRU DE ULEI -MAN.,MARFA 2,1,20.66,20.66,CLIENT MARFA,,21,4.34
2026-01-09,3181,MARFA 1,MHG 14 RELEU BUJIE INCANDESCENTA,MARFA 2,1,160.33,160.33,CLIENT MARFA,,21,33.67
2026-01-09,3181,MARFA 1,7711947963 BATERIE 12V 50AH OE +CERT GARANTIE,MARFA 2,1,282.64,282.64,CLIENT MARFA,,21,59.36
2026-01-09,3181,MARFA 1,AD 10013005GBN ANTIGEL & 1.5 L$,MARFA 2,2,17.355,34.71,CLIENT MARFA,,21,7.29
2026-01-09,3181,MARFA 2,HU719/8 Y FILTRU DE ULEI ..,MARFA 2,1,28.93,28.93,CLIENT MARFA,,21,6.07
2026-01-09,3181,MARFA 2,GSM4EUR ULEI MOTOR 0W20 O.E 5L.,MARFA 2,1,202.48,202.48,CLIENT MARFA,,21,42.52
2026-01-09,3181,MARFA 2,"E2998LC FILTRU ,DE POLEN ""}",MARFA 2,1,36.36,36.36,CLIENT MARFA,,21,7.64
2026-01-09,3181,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-09,3182,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-09,3183,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-12,7809,MARFA 2,13547 POMPA COMBUSTIBIL,MARFA 2,1,904.96,904.96,SC SSAB  AG  S.A.,RO2816022,21,190.04
2026-01-12,7809,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,350.0,350.0,SC SSAB  AG  S.A.,RO2816022,21,73.5
2026-01-12,7808,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,COLEGIUL TEHNIC DE COMUNICATII N.VASILE KARPEN,4278310,21,31.24
2026-01-12,3184,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-12,7810,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,150.0,150.0,SC VALEX  INTERNATIONAL EXIM  SRL,RO7487265,21,31.5
2026-01-12,3185,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-12,3186,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,107.44,107.44,CLIENT  I.T.P.,,21,22.56
2026-01-12,3187,MARFA 2,TH11287G1 TERMOSTAT GATES^^,MARFA 2,1,33.88,33.88,CLIENT MARFA,,21,7.12
2026-01-12,3187,MARFA 2,5J0807184OE SUPORT BARA DREAPTA BARA FATA PE ARIPA O.E._,MARFA 2,1,17.36,17.36,CLIENT MARFA,,21,3.64
2026-01-12,3187,MARFA 2,5J080768A9B9 CAPAC LOCAS POIECTOR DR.O.E.,MARFA 2,1,32.23,32.23,CLIENT MARFA,,21,6.77
2026-01-12,3187,MARFA 2,"691627-4PL GRLA BARA FATA ,",MARFA 2,1,12.4,12.4,CLIENT MARFA,,21,2.6
2026-01-12,3187,MARFA 2,07200 SET SABOTI FRANA,MARFA 2,1,65.29,65.29,CLIENT MARFA,,21,13.71
2026-01-12,3187,MARFA 2,MM-00332JAP AMORTIZOR-,MARFA 2,2,76.86,153.72,CLIENT MARFA,,21,32.28
2026-01-12,3187,MARFA 2,"E40H D105 FILTRU DE ULEI ""*",MARFA 2,1,19.01,19.01,CLIENT MARFA,,21,3.99
2026-01-12,3187,MARFA 2,E1105L FILTRU DE AER #),MARFA 2,1,42.98,42.98,CLIENT MARFA,,21,9.02
2026-01-12,3187,MARFA 2,KL 572 FILTRU COMBUSTIBIL ),MARFA 2,1,60.33,60.33,CLIENT MARFA,,21,12.67
2026-01-12,3187,MARFA 2,CG530//4 ULEI MOTOR 5W30 4L CASTROL ),MARFA 2,1,165.29,165.29,CLIENT MARFA,,21,34.71
2026-01-12,3187,MARFA 2,CT1167K1 -SET CUREA DE DISTRIBUTIE{,MARFA 2,1,302.48,302.48,CLIENT MARFA,,21,63.52
2026-01-12,3187,MARFA 2,1987432397 FILTRIU HABITACLU CARBON)**^,MARFA 2,1,30.58,30.58,CLIENT MARFA,,21,6.42
2026-01-12,3187,MARFA 2,D3-891A KIT DE MONTAJ SABOTI FRANA,MARFA 2,1,22.31,22.31,CLIENT MARFA,,21,4.69
2026-01-12,3187,MARFA 2,STA7628LW AMORTIZOR PORTBAGAJ,MARFA 2,2,52.895,105.79,CLIENT MARFA,,21,22.21
2026-01-12,3187,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-12,3188,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-12,3189,MARFA 2,E1010L FILTRU DE AER),MARFA 2,1,34.71,34.71,CLIENT MARFA,,21,7.29
2026-01-12,3189,MARFA 2,P 731 X FILTRU DE COMBUSTIBIL,MARFA 2,1,42.98,42.98,CLIENT MARFA,,21,9.02
2026-01-12,3189,MARFA 2,"12281F  SURUB DE GOLIRE ,BAIA DE ULEI *)",MARFA 2,1,4.96,4.96,CLIENT MARFA,,21,1.04
2026-01-12,3189,MARFA 2,"C 28 043 FILTRU DE AER ,,OEM""",MARFA 2,1,62.81,62.81,CLIENT MARFA,,21,13.19
2026-01-12,3189,MARFA 2,"W 712/95 FILTRU DE ULEI -MAN,_",MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-12,3189,MARFA 2,ULEI MCW30/1 ULEI MOTOR 5W30 1L..,MARFA 2,4,31.405,125.62,CLIENT MARFA,,21,26.38
2026-01-12,3189,MARFA 2,"F026402204 FILTRU COMBUSTIBIL,(",MARFA 2,1,143.8,143.8,CLIENT MARFA,,21,30.2
2026-01-12,3189,MARFA 2,3397009843 SET STERGATOARE -BOSCH,MARFA 2,1,99.17,99.17,CLIENT MARFA,,21,20.83
2026-01-12,3189,MARFA 2,"5W30MODPFSKY/5 ULEI MOTOR 5W30 ,5L",MARFA 2,1,185.95,185.95,CLIENT MARFA,,21,39.05
2026-01-12,3189,MARFA 2,1987432413 FILTRU AER POLEN{,MARFA 2,1,38.84,38.84,CLIENT MARFA,,21,8.16
2026-01-12,3189,MARFA 2,W 7061 FILTRU DE ULEI -MANN*,MARFA 2,1,28.1,28.1,CLIENT MARFA,,21,5.9
2026-01-12,3189,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-12,3190,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-12,7811,MARFA 1,"KTB296DY SET CUREA DISTRIBUTIE DAYCO,}",MARFA 1,1,252.89,252.89,SC ETNA SRL,RO982231,21,53.11
2026-01-12,7811,MARFA 1,210101832ROE POMPA APA O.E.{,MARFA 1,1,198.35,198.35,SC ETNA SRL,RO982231,21,41.65
2026-01-12,7811,MARFA 1,20037032BCO SIMERING ARBORE COTIT CORTEGO,MARFA 1,1,74.38,74.38,SC ETNA SRL,RO982231,21,15.62
2026-01-12,7811,MARFA 1,"6284600112 POMPA CENTRALA AMBREIAJ,,",MARFA 1,1,173.55,173.55,SC ETNA SRL,RO982231,21,36.45
2026-01-12,7811,MARFA 1,428011010 AX CU CAME INA,MARFA 1,1,619.83,619.83,SC ETNA SRL,RO982231,21,130.17
2026-01-12,7811,MARFA 1,6PK1050CT CUREA #TRANSMISIE CONTI**,MARFA 1,1,42.15,42.15,SC ETNA SRL,RO982231,21,8.85
2026-01-12,7811,MARFA 1,420020910 CULBUTOR SUAPA -INA$,MARFA 1,8,26.4463,211.57,SC ETNA SRL,RO982231,21,44.43
2026-01-12,7811,MARFA 1,81-34367-00 SIMERING AX VICTOR REINZ,MARFA 1,1,24.79,24.79,SC ETNA SRL,RO982231,21,5.21
2026-01-12,7811,MARFA 1,71-35884-00 GARNITURA CAPAC SUPAPE EVACUARE),MARFA 1,1,28.93,28.93,SC ETNA SRL,RO982231,21,6.07
2026-01-12,7811,MARFA 1,"AD 10013005GB ANTIGEL 1,5 L""_",MARFA 1,2,17.355,34.71,SC ETNA SRL,RO982231,21,7.29
2026-01-12,7811,MARFA 1,F026407183FILTRU DE ULEI.,MARFA 1,1,30.58,30.58,SC ETNA SRL,RO982231,21,6.42
2026-01-12,7811,MARFA 1,1987429405 FILTRU AER -BOSCH**,MARFA 1,1,38.02,38.02,SC ETNA SRL,RO982231,21,7.98
2026-01-12,7811,MARFA 1,E998LC FILTRU DE POLEN #$,MARFA 1,1,35.54,35.54,SC ETNA SRL,RO982231,21,7.46
2026-01-12,7811,MARFA 1,KL 147D FILTRU COMBUSTIBIL>,MARFA 1,1,55.37,55.37,SC ETNA SRL,RO982231,21,11.63
2026-01-12,7811,MARFA 1,"CG530 ULEI CASTROL 5W30 5LI,",MARFA 1,1,206.61,206.61,SC ETNA SRL,RO982231,21,43.39
2026-01-12,7811,MARFA 1,"CG540TD/5 ULEI EDGE 5W40 5L CASTROL"">",MARFA 1,1,177.69,177.69,SC ETNA SRL,RO982231,21,37.31
2026-01-12,7811,MARFA 1,"0986494416 SET PLACUTE FRANA -BOSCH,""",MARFA 1,1,99.17,99.17,SC ETNA SRL,RO982231,21,20.83
2026-01-12,7811,MARFA 1,"0986479677 DISC FRANA PERECHE -BOSCH,",MARFA 1,2,78.51,157.02,SC ETNA SRL,RO982231,21,32.98
2026-01-12,7811,MARFA 1,"TI 234 88 TERMOSTAT,",MARFA 1,1,123.97,123.97,SC ETNA SRL,RO982231,21,26.03
2026-01-12,7811,MARFA 1,KX 386 CAPAC FILTRU COMBUSTIBIL *,MARFA 1,1,76.03,76.03,SC ETNA SRL,RO982231,21,15.97
2026-01-12,7811,Servicii vandute,MANOPERA,MARFA 1,1,49.59,49.59,SC ETNA SRL,RO982231,21,10.41
2026-01-13,7812,MARFA 2,TI 234 88 TERMOSTAT -BEHR**,MARFA 2,1,162.81,162.81,P.F.A. MOVILA ADRIAN,47204481,21,34.19
2026-01-13,7812,MARFA 2,"AD 10012379  ANTIGEL ROSU ,G1 1L.**",MARFA 2,3,16.53,49.59,P.F.A. MOVILA ADRIAN,47204481,21,10.41
2026-01-13,7812,MARFA 2,"AD1004 ,APA DISTILATA 1L,**^",MARFA 2,2,3.305,6.61,P.F.A. MOVILA ADRIAN,47204481,21,1.39
2026-01-13,7812,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,250.0,250.0,P.F.A. MOVILA ADRIAN,47204481,21,52.5
2026-01-13,7813,MARFA 2,110654876R BUJIE INCANDESCENTA O.E***,MARFA 2,4,56.1975,224.79,SC SSAB  AG  S.A.,RO2816022,21,47.21
2026-01-13,7813,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,200.0,200.0,SC SSAB  AG  S.A.,RO2816022,21,42.0
2026-01-13,7814,MARFA 2,WA710947D SUPAPA EGR,MARFA 2,1,400.83,400.83,SC SSAB  AG  S.A.,RO2816022,21,84.17
2026-01-13,7814,Servicii vandute,MANOPERA CONFORM DEVIZ,MARFA 2,1,300.0,300.0,SC SSAB  AG  S.A.,RO2816022,21,63.0
2026-01-13,3191,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-13,3192,MARFA 2,MZ321108 ULEI MOTOR 5W30  1L O.E.,MARFA 2,4,37.19,148.76,CLIENT MARFA,,21,31.24
2026-01-13,3192,MARFA 2,NRF 755126 SENZOR DE POZITIE ARBORE COTIT,MARFA 2,1,38.02,38.02,CLIENT MARFA,,21,7.98
2026-01-13,3192,MARFA 2,06161F -ULEI DERVODIRECTIE -FEBI 1L{,MARFA 2,1,37.19,37.19,CLIENT MARFA,,21,7.81
2026-01-13,3192,MARFA 2,W 712 /95 FILTRU DE ULEI:,MARFA 2,1,25.62,25.62,CLIENT MARFA,,21,5.38
2026-01-13,3192,MARFA 2,"6905-43-008480P REZERVOR SISTEM SPALARE GEAM,",MARFA 2,1,80.99,80.99,CLIENT MARFA,,21,17.01
2026-01-13,3192,MARFA 2,5511-00-7515221P SPOILER BARA,MARFA 2,1,75.21,75.21,CLIENT MARFA,,21,15.79
2026-01-13,3192,MARFA 2,113159B010 FURTUN OE,MARFA 2,1,79.34,79.34,CLIENT MARFA,,21,16.66
2026-01-13,3192,MARFA 2,"KC 584 FILTRU DE COMBUSTIBIL,",MARFA 2,1,110.74,110.74,CLIENT MARFA,,21,23.26
2026-01-13,3192,MARFA 2,48347NGK BOBINA APRINDERE  NGK,MARFA 2,1,115.7,115.7,CLIENT MARFA,,21,24.3
2026-01-13,3192,Servicii vandute,MANOPERA,MARFA 2,1,16.53,16.53,CLIENT MARFA,,21,3.47
2026-01-13,7815,MARFA 2,0092P00080 BATERIE BOSCH POWER 12V 74AH +CERT GARANTIE,MARFA 2,1,352.07,352.07,SC ETNA SRL,RO982231,21,73.93
2026-01-13,7815,MARFA 2,2561.185.1  PLACUTE FRANA ZIMMERMAN,MARFA 2,1,196.69,196.69,SC ETNA SRL,RO982231,21,41.31
2026-01-13,7815,MARFA 2,3435688167 SENZOR PLACUTE FRANA FATA  OE,MARFA 2,1,85.12,85.12,SC ETNA SRL,RO982231,21,17.88
2026-01-13,7815,MARFA 2,0 444 021 021 MODUL DOZARE DENOX,MARFA 2,1,475.21,475.21,SC ETNA SRL,RO982231,21,99.79
2026-01-13,7815,MARFA 2,EVAC038 AJUSTOR REGLARE AER TURBOSUFLANTA,MARFA 2,1,225.62,225.62,SC ETNA SRL,RO982231,21,47.38
2026-01-13,7815,MARFA 2,SK3243013 ARIPA FATA DRPTA CU G.LUCAS,MARFA 2,1,173.55,173.55,SC ETNA SRL,RO982231,21,36.45
2026-01-13,7815,MARFA 2,SK3243014 ARIPA FATA STG.CU G.LOCAS,MARFA 2,1,173.55,173.55,SC ETNA SRL,RO982231,21,36.45
2026-01-13,7815,MARFA 2,06K905601L BUJIE OE,MARFA 2,4,85.125,340.5,SC ETNA SRL,RO982231,21,71.5
2026-01-13,7815,MARFA 2,"691603PL CAPOTA FATA ,",MARFA 2,1,486.78,486.78,SC ETNA SRL,RO982231,21,102.22
2026-01-13,7815,MARFA 2,665-1122RMLD-EM FAR,MARFA 2,1,311.57,311.57,SC ETNA SRL,RO982231,21,65.43
2026-01-13,7815,MARFA 2,"SK3251001 BARA FATA PRASCO,",MARFA 2,1,302.48,302.48,SC ETNA SRL,RO982231,21,63.52
2026-01-13,7815,MARFA 2,"AD 10012379  ANTIGEL ROSU ,G1 1L##",MARFA 2,4,9.9175,39.67,SC ETNA SRL,RO982231,21,8.33
2026-01-13,7815,Servicii vandute,MANOPERA,MARFA 2,1,66.12,66.12,SC ETNA SRL,RO982231,21,13.88
2026-01-13,3193,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,2,99.175,198.35,CLIENT  I.T.P.,,21,41.65
2026-01-13,3194,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,99.17,99.17,CLIENT  I.T.P.,,21,20.83
2026-01-14,7816,Servicii vandute,INSPECTIE TEHNICA,MARFA 2,1,148.76,148.76,METRA SA,RO955318,21,31.24
2026-01-14,7817,MARFA 2,152095084R FD FILTRU DE ULEI .,MARFA 2,1,28.93,28.93,SC EUROTIGLA SRL,RO37052165,21,6.07
2026-01-14,7817,MARFA 2,165464877R FILTRU DE AER O.E.,MARFA 2,1,90.91,90.91,SC EUROTIGLA SRL,RO37052165,21,19.09
